Gene ID	Gene_NAME	Transcript ID	STRAND
102711	CDC14A	ENST00000361544.11	1
638	CDC14A_ENST00000336454	ENST00000336454.4	1
101865	CDC14A_ENST00000370124	ENST00000370124.8	1
635056	CDC14A_ENST00000635056	ENST00000635056.2	1
644676	CDC14A_ENST00000644676	ENST00000644676.1	1
644813	CDC14A_ENST00000644813	ENST00000644813.1	1
647005	CDC14A_ENST00000647005	ENST00000647005.1	1
94844	CDC14B	ENST00000375241.5	-1
639	CDC14B_ENST00000375240	ENST00000375240.7	-1
99811	CDC14B_ENST00000375242	ENST00000375242.7	-1
463569	CDC14B_ENST00000463569	ENST00000463569.5	-1
7001	CDC16	ENST00000360383.7	1
252457	CDC16_ENST00000252457	ENST00000252457.9	1
252458	CDC16_ENST00000252458	ENST00000252458.6	1
356221	CDC16_ENST00000356221	ENST00000356221.7	1
375308	CDC16_ENST00000375308	ENST00000375308.5	1
375310	CDC16_ENST00000375310	ENST00000375310.5	1
628084	CDC16_ENST00000628084	ENST00000628084.2	1
372462	CDC20	ENST00000372462.1	1
381375	CDC20B	ENST00000381375.6	-1
57753	CDC20B_ENST00000296733	ENST00000296733.5	-1
105983	CDC20B_ENST00000322374	ENST00000322374.10	-1
640	CDC20_ENST00000310955	ENST00000310955.10	1
7012	CDC23	ENST00000394886.6	-1
105817	CDC23_ENST00000394884	ENST00000394884.7	-1
505120	CDC23_ENST00000505120	ENST00000505120.1	-1
641	CDC25A	ENST00000302506.7	-1
351231	CDC25A_ENST00000351231	ENST00000351231.7	-1
93534	CDC25B	ENST00000245960.9	1
340833	CDC25B_ENST00000340833	ENST00000340833.4	1
108100	CDC25B_ENST00000344256	ENST00000344256.10	1
379598	CDC25B_ENST00000379598	ENST00000379598.9	1
439880	CDC25B_ENST00000439880	ENST00000439880.6	1
3254	CDC25C	ENST00000323760.10	-1
348983	CDC25C_ENST00000348983	ENST00000348983.7	-1
415130	CDC25C_ENST00000415130	ENST00000415130.6	-1
513970	CDC25C_ENST00000513970	ENST00000513970.5	-1
514555	CDC25C_ENST00000514555	ENST00000514555.5	-1
7013	CDC26	ENST00000374206.3	-1
94291	CDC27	ENST00000531206.5	-1
2879	CDC27_ENST00000066544	ENST00000066544.7	-1
527547	CDC27_ENST00000527547	ENST00000527547.5	-1
7014	CDC34	ENST00000215574.8	1
64692	CDC37	ENST00000222005.6	-1
59843	CDC37L1	ENST00000381854.3	1
108250	CDC37L1_ENST00000381858	ENST00000381858.5	1
58709	CDC40	ENST00000368932.5	1
307731	CDC40_ENST00000307731	ENST00000307731.1	1
368930	CDC40_ENST00000368930	ENST00000368930.5	1
1080	CDC42	ENST00000400259.5	1
92580	CDC42BPA	ENST00000366769.7	-1
101240	CDC42BPA_ENST00000334218	ENST00000334218.9	-1
366764	CDC42BPA_ENST00000366764	ENST00000366764.6	-1
94237	CDC42BPA_ENST00000366766	ENST00000366766.6	-1
552	CDC42BPA_ENST00000366767	ENST00000366767.7	-1
553	CDC42BPB	ENST00000361246.6	-1
91489	CDC42BPG	ENST00000342711.5	-1
66069	CDC42EP1	ENST00000249014.4	1
61197	CDC42EP2	ENST00000279249.2	1
533419	CDC42EP2_ENST00000533419	ENST00000533419.1	1
3517	CDC42EP3	ENST00000295324.3	-1
611976	CDC42EP3_ENST00000611976	ENST00000611976.1	-1
64238	CDC42EP4	ENST00000335793.3	-1
439510	CDC42EP4_ENST00000439510	ENST00000439510.2	-1
581014	CDC42EP4_ENST00000581014	ENST00000581014.1	-1
630622	CDC42EP4_ENST00000630622	ENST00000630622.1	-1
65261	CDC42EP5	ENST00000301200.2	-1
439374	CDC42SE1	ENST00000439374.6	-1
55186	CDC42SE1_ENST00000357235	ENST00000357235.5	-1
540998	CDC42SE1_ENST00000540998	ENST00000540998.5	-1
505065	CDC42SE2	ENST00000505065.1	1
360515	CDC42SE2_ENST00000360515	ENST00000360515.7	1
69067	CDC42SE2_ENST00000395246	ENST00000395246.5	1
503291	CDC42SE2_ENST00000503291	ENST00000503291.5	1
107488	CDC42_ENST00000315554	ENST00000315554.12	1
344548	CDC42_ENST00000344548	ENST00000344548.7	1
107212	CDC45	ENST00000437685.6	1
263201	CDC45_ENST00000263201	ENST00000263201.5	1
404724	CDC45_ENST00000404724	ENST00000404724.7	1
642	CDC45_ENST00000407835	ENST00000407835.5	1
643	CDC5L	ENST00000371477.3	1
644	CDC6	ENST00000209728.8	1
428239	CDC7	ENST00000428239.5	1
5923	CDC73	ENST00000367435.3	1
635846	CDC73_ENST00000635846	ENST00000635846.1	1
97	CDC7_ENST00000234626	ENST00000234626.10	1
59501	CDCA2	ENST00000330560.7	1
380665	CDCA2_ENST00000380665	ENST00000380665.3	1
61606	CDCA3	ENST00000538862.6	-1
229265	CDCA3_ENST00000229265	ENST00000229265.10	-1
422785	CDCA3_ENST00000422785	ENST00000422785.7	-1
535406	CDCA3_ENST00000535406	ENST00000535406.5	-1
540683	CDCA3_ENST00000540683	ENST00000540683.1	-1
336219	CDCA4	ENST00000336219.3	-1
62806	CDCA4_ENST00000392590	ENST00000392590.3	-1
61189	CDCA5	ENST00000275517.7	-1
404147	CDCA5_ENST00000404147	ENST00000404147.3	-1
56263	CDCA7	ENST00000306721.7	1
58950	CDCA7L	ENST00000406877.7	-1
356195	CDCA7L_ENST00000356195	ENST00000356195.9	-1
373934	CDCA7L_ENST00000373934	ENST00000373934.4	-1
347703	CDCA7_ENST00000347703	ENST00000347703.7	1
410019	CDCA7_ENST00000410019	ENST00000410019.3	1
410101	CDCA7_ENST00000410101	ENST00000410101.7	1
54736	CDCA8	ENST00000373055.5	1
327331	CDCA8_ENST00000327331	ENST00000327331.2	1
56665	CDCP1	ENST00000296129.5	-1
425231	CDCP1_ENST00000425231	ENST00000425231.2	-1
54873	CDCP2	ENST00000371330.1	-1
530059	CDCP2_ENST00000530059	ENST00000530059.2	-1
924	CDH1	ENST00000261769.9	1
57692	CDH10	ENST00000264463.8	-1
5924	CDH11	ENST00000268603.8	-1
101237	CDH11_ENST00000394156	ENST00000394156.7	-1
566827	CDH11_ENST00000566827	ENST00000566827.5	-1
57691	CDH12	ENST00000382254.5	-1
504376	CDH12_ENST00000504376	ENST00000504376.6	-1
522262	CDH12_ENST00000522262	ENST00000522262.1	-1
86794	CDH13	ENST00000268613.14	1
428848	CDH13_ENST00000428848	ENST00000428848.7	1
93687	CDH13_ENST00000431540	ENST00000431540.7	1
565636	CDH13_ENST00000565636	ENST00000565636.5	1
567109	CDH13_ENST00000567109	ENST00000567109.5	1
567445	CDH13_ENST00000567445	ENST00000567445.1	1
63622	CDH15	ENST00000289746.2	1
63493	CDH16	ENST00000299752.8	-1
394055	CDH16_ENST00000394055	ENST00000394055.7	-1
565796	CDH16_ENST00000565796	ENST00000565796.5	-1
568632	CDH16_ENST00000568632	ENST00000568632.5	-1
570262	CDH16_ENST00000570262	ENST00000570262.5	-1
59676	CDH17	ENST00000027335.7	-1
441892	CDH17_ENST00000441892	ENST00000441892.6	-1
450165	CDH17_ENST00000450165	ENST00000450165.6	-1
91434	CDH18	ENST00000507958.5	-1
274170	CDH18_ENST00000274170	ENST00000274170.8	-1
57690	CDH18_ENST00000382275	ENST00000382275.5	-1
502796	CDH18_ENST00000502796	ENST00000502796.5	-1
506372	CDH18_ENST00000506372	ENST00000506372.5	-1
511273	CDH18_ENST00000511273	ENST00000511273.1	-1
64480	CDH19	ENST00000262150.6	-1
540086	CDH19_ENST00000540086	ENST00000540086.5	-1
422392	CDH1_ENST00000422392	ENST00000422392.6	1
611625	CDH1_ENST00000611625	ENST00000611625.4	1
612417	CDH1_ENST00000612417	ENST00000612417.4	1
621016	CDH1_ENST00000621016	ENST00000621016.4	1
64395	CDH2	ENST00000269141.7	-1
64465	CDH20	ENST00000262717.8	1
536675	CDH20_ENST00000536675	ENST00000536675.2	1
538374	CDH20_ENST00000538374	ENST00000538374.5	1
537909	CDH22	ENST00000537909.2	-1
65645	CDH22_ENST00000372262	ENST00000372262.7	-1
616684	CDH23	ENST00000616684.4	1
224721	CDH23_ENST00000224721	ENST00000224721.11	1
103063	CDH23_ENST00000299366	ENST00000299366.11	1
398788	CDH23_ENST00000398788	ENST00000398788.4	1
93184	CDH23_ENST00000398809	ENST00000398809.8	1
107444	CDH23_ENST00000398842	ENST00000398842.7	1
103064	CDH23_ENST00000442677	ENST00000442677.4	1
101397	CDH23_ENST00000461841	ENST00000461841.7	1
619887	CDH23_ENST00000619887	ENST00000619887.4	1
622827	CDH23_ENST00000622827	ENST00000622827.4	1
96287	CDH24	ENST00000397359.7	-1
267383	CDH24_ENST00000267383	ENST00000267383.5	-1
62467	CDH24_ENST00000487137	ENST00000487137.6	-1
554034	CDH24_ENST00000554034	ENST00000554034.5	-1
610348	CDH24_ENST00000610348	ENST00000610348.1	-1
65711	CDH26	ENST00000348616.8	1
244049	CDH26_ENST00000244049	ENST00000244049.7	1
350849	CDH26_ENST00000350849	ENST00000350849.10	1
399380	CDH2_ENST00000399380	ENST00000399380.7	-1
63532	CDH3	ENST00000264012.8	1
101042	CDH3_ENST00000429102	ENST00000429102.6	1
614565	CDH4	ENST00000614565.4	1
543233	CDH4_ENST00000543233	ENST00000543233.2	1
611855	CDH4_ENST00000611855	ENST00000611855.4	1
63482	CDH5	ENST00000341529.7	1
539168	CDH5_ENST00000539168	ENST00000539168.1	1
563425	CDH5_ENST00000563425	ENST00000563425.2	1
614547	CDH5_ENST00000614547	ENST00000614547.4	1
57694	CDH6	ENST00000265071.2	1
514738	CDH6_ENST00000514738	ENST00000514738.5	1
397968	CDH7	ENST00000397968.3	1
64479	CDH7_ENST00000323011	ENST00000323011.7	1
536984	CDH7_ENST00000536984	ENST00000536984.6	1
63480	CDH8	ENST00000577390.5	-1
299345	CDH8_ENST00000299345	ENST00000299345.10	-1
577730	CDH8_ENST00000577730	ENST00000577730.5	-1
584337	CDH8_ENST00000584337	ENST00000584337.5	-1
57693	CDH9	ENST00000231021.8	-1
623527	CDHR1	ENST00000623527.3	1
99708	CDHR1_ENST00000332904	ENST00000332904.7	1
510636	CDHR2	ENST00000510636.5	1
69119	CDHR2_ENST00000261944	ENST00000261944.9	1
506348	CDHR2_ENST00000506348	ENST00000506348.1	1
90937	CDHR3	ENST00000317716.13	1
478080	CDHR3_ENST00000478080	ENST00000478080.5	1
93187	CDHR4	ENST00000412678.6	-1
105539	CDHR4_ENST00000343366	ENST00000343366.8	-1
487256	CDHR4_ENST00000487256	ENST00000487256.1	-1
60852	CDHR5	ENST00000358353.7	-1
349570	CDHR5_ENST00000349570	ENST00000349570.11	-1
397542	CDHR5_ENST00000397542	ENST00000397542.6	-1
74958	CDIP1	ENST00000399599.7	-1
562334	CDIP1_ENST00000562334	ENST00000562334.5	-1
563332	CDIP1_ENST00000563332	ENST00000563332.6	-1
563507	CDIP1_ENST00000563507	ENST00000563507.5	-1
564828	CDIP1_ENST00000564828	ENST00000564828.5	-1
567695	CDIP1_ENST00000567695	ENST00000567695.5	-1
63360	CDIPT	ENST00000219789.10	-1
561555	CDIPT_ENST00000561555	ENST00000561555.5	-1
563415	CDIPT_ENST00000563415	ENST00000563415.1	-1
566113	CDIPT_ENST00000566113	ENST00000566113.5	-1
569956	CDIPT_ENST00000569956	ENST00000569956.5	-1
570016	CDIPT_ENST00000570016	ENST00000570016.5	-1
96	CDK1	ENST00000395284.7	1
98	CDK10	ENST00000353379.11	1
331006	CDK10_ENST00000331006	ENST00000331006.12	1
107714	CDK10_ENST00000505473	ENST00000505473.5	1
617879	CDK10_ENST00000617879	ENST00000617879.1	1
625631	CDK10_ENST00000625631	ENST00000625631.1	1
378633	CDK11A	ENST00000378633.5	-1
356200	CDK11A_ENST00000356200	ENST00000356200.7	-1
78304	CDK11A_ENST00000357760	ENST00000357760.6	-1
358779	CDK11A_ENST00000358779	ENST00000358779.9	-1
378638	CDK11A_ENST00000378638	ENST00000378638.6	-1
404249	CDK11A_ENST00000404249	ENST00000404249.7	-1
94	CDK11B	ENST00000407249.7	-1
340677	CDK11B_ENST00000340677	ENST00000340677.9	-1
341832	CDK11B_ENST00000341832	ENST00000341832.10	-1
626918	CDK11B_ENST00000626918	ENST00000626918.2	-1
629289	CDK11B_ENST00000629289	ENST00000629289.2	-1
629312	CDK11B_ENST00000629312	ENST00000629312.2	-1
122	CDK12	ENST00000447079.4	1
430627	CDK12_ENST00000430627	ENST00000430627.6	1
95	CDK13	ENST00000181839.9	1
340829	CDK13_ENST00000340829	ENST00000340829.10	1
611390	CDK13_ENST00000611390	ENST00000611390.1	1
613626	CDK13_ENST00000613626	ENST00000613626.4	1
95542	CDK14	ENST00000380050.7	1
357	CDK14_ENST00000265741	ENST00000265741.7	1
406263	CDK14_ENST00000406263	ENST00000406263.5	1
436577	CDK14_ENST00000436577	ENST00000436577.3	1
450471	CDK15	ENST00000450471.6	1
260967	CDK15_ENST00000260967	ENST00000260967.6	1
52	CDK15_ENST00000410091	ENST00000410091.7	1
434439	CDK15_ENST00000434439	ENST00000434439.1	1
99407	CDK16	ENST00000276052.10	1
348	CDK16_ENST00000357227	ENST00000357227.8	1
457458	CDK16_ENST00000457458	ENST00000457458.6	1
518022	CDK16_ENST00000518022	ENST00000518022.5	1
622098	CDK16_ENST00000622098	ENST00000622098.4	1
349	CDK17	ENST00000261211.7	-1
542666	CDK17_ENST00000542666	ENST00000542666.5	-1
102894	CDK17_ENST00000543119	ENST00000543119.6	-1
350	CDK18	ENST00000506784.5	1
360066	CDK18_ENST00000360066	ENST00000360066.6	1
91602	CDK18_ENST00000429964	ENST00000429964.6	1
99	CDK19	ENST00000368911.7	-1
323817	CDK19_ENST00000323817	ENST00000323817.7	-1
413605	CDK19_ENST00000413605	ENST00000413605.6	-1
316629	CDK1_ENST00000316629	ENST00000316629.8	1
373809	CDK1_ENST00000373809	ENST00000373809.2	1
448257	CDK1_ENST00000448257	ENST00000448257.6	1
614696	CDK1_ENST00000614696	ENST00000614696.4	1
100	CDK2	ENST00000266970.8	1
93696	CDK20	ENST00000325303.8	-1
96149	CDK20_ENST00000336654	ENST00000336654.9	-1
375871	CDK20_ENST00000375871	ENST00000375871.8	-1
93	CDK20_ENST00000375883	ENST00000375883.7	-1
605159	CDK20_ENST00000605159	ENST00000605159.5	-1
62179	CDK2AP1	ENST00000261692.6	-1
535979	CDK2AP1_ENST00000535979	ENST00000535979.5	-1
538446	CDK2AP1_ENST00000538446	ENST00000538446.5	-1
542174	CDK2AP1_ENST00000542174	ENST00000542174.5	-1
544658	CDK2AP1_ENST00000544658	ENST00000544658.5	-1
618072	CDK2AP1_ENST00000618072	ENST00000618072.4	-1
61262	CDK2AP2	ENST00000301488.7	-1
531506	CDK2AP2_ENST00000531506	ENST00000531506.1	-1
354056	CDK2_ENST00000354056	ENST00000354056.4	1
440311	CDK2_ENST00000440311	ENST00000440311.6	1
553376	CDK2_ENST00000553376	ENST00000553376.5	1
425876	CDK3	ENST00000425876.6	1
101	CDK3_ENST00000448471	ENST00000448471.2	1
102	CDK4	ENST00000257904.10	-1
312990	CDK4_ENST00000312990	ENST00000312990.10	-1
549606	CDK4_ENST00000549606	ENST00000549606.5	-1
103	CDK5	ENST00000485972.5	-1
3518	CDK5R1	ENST00000313401.3	1
3519	CDK5R2	ENST00000302625.5	1
3520	CDK5RAP1	ENST00000346416.6	-1
339269	CDK5RAP1_ENST00000339269	ENST00000339269.5	-1
357886	CDK5RAP1_ENST00000357886	ENST00000357886.8	-1
473997	CDK5RAP1_ENST00000473997	ENST00000473997.5	-1
3521	CDK5RAP2	ENST00000349780.8	-1
360190	CDK5RAP2_ENST00000360190	ENST00000360190.8	-1
360822	CDK5RAP2_ENST00000360822	ENST00000360822.7	-1
536708	CDK5RAP3	ENST00000536708.6	1
3522	CDK5RAP3_ENST00000338399	ENST00000338399.8	1
297518	CDK5_ENST00000297518	ENST00000297518.4	-1
104	CDK6	ENST00000265734.8	-1
424848	CDK6_ENST00000424848	ENST00000424848.2	-1
105	CDK7	ENST00000256443.7	1
502604	CDK7_ENST00000502604	ENST00000502604.5	1
514676	CDK7_ENST00000514676	ENST00000514676.5	1
626796	CDK7_ENST00000626796	ENST00000626796.2	1
629350	CDK7_ENST00000629350	ENST00000629350.2	1
106	CDK8	ENST00000381527.7	1
107	CDK9	ENST00000373264.4	1
274695	CDKAL1	ENST00000274695.8	1
58248	CDKAL1_ENST00000378610	ENST00000378610.1	1
613575	CDKAL1_ENST00000613575	ENST00000613575.4	1
108	CDKL1	ENST00000395834.5	-1
216378	CDKL1_ENST00000216378	ENST00000216378.2	-1
307465	CDKL2	ENST00000307465.8	-1
109	CDKL2_ENST00000429927	ENST00000429927.6	-1
93735	CDKL3	ENST00000265334.8	-1
106555	CDKL3_ENST00000521118	ENST00000521118.5	-1
521755	CDKL3_ENST00000521755	ENST00000521755.1	-1
523054	CDKL3_ENST00000523054	ENST00000523054.5	-1
110	CDKL3_ENST00000523832	ENST00000523832.1	-1
104887	CDKL4	ENST00000378803.5	-1
395035	CDKL4_ENST00000395035	ENST00000395035.3	-1
379989	CDKL5	ENST00000379989.6	1
112	CDKL5_ENST00000379996	ENST00000379996.7	1
623535	CDKL5_ENST00000623535	ENST00000623535.1	1
635828	CDKL5_ENST00000635828	ENST00000635828.1	1
405375	CDKN1A	ENST00000405375.5	1
3256	CDKN1A_ENST00000244741	ENST00000244741.9	1
373711	CDKN1A_ENST00000373711	ENST00000373711.3	1
105828	CDKN1A_ENST00000448526	ENST00000448526.6	1
615513	CDKN1A_ENST00000615513	ENST00000615513.4	1
3257	CDKN1B	ENST00000228872.8	1
396340	CDKN1B_ENST00000396340	ENST00000396340.1	1
3258	CDKN1C	ENST00000414822.8	-1
380725	CDKN1C_ENST00000380725	ENST00000380725.2	-1
430149	CDKN1C_ENST00000430149	ENST00000430149.3	-1
440480	CDKN1C_ENST00000440480	ENST00000440480.7	-1
647251	CDKN1C_ENST00000647251	ENST00000647251.1	-1
99640	CDKN2A	ENST00000498124.1	-1
68990	CDKN2AIP	ENST00000504169.1	1
57933	CDKN2AIPNL	ENST00000458198.2	-1
395009	CDKN2AIPNL_ENST00000395009	ENST00000395009.3	-1
302350	CDKN2AIP_ENST00000302350	ENST00000302350.4	1
510928	CDKN2AIP_ENST00000510928	ENST00000510928.1	1
573	CDKN2A_ENST00000304494	ENST00000304494.9	-1
479692	CDKN2A_ENST00000479692	ENST00000479692.2	-1
494262	CDKN2A_ENST00000494262	ENST00000494262.5	-1
497750	CDKN2A_ENST00000497750	ENST00000497750.1	-1
498628	CDKN2A_ENST00000498628	ENST00000498628.6	-1
530628	CDKN2A_ENST00000530628	ENST00000530628.2	-1
578845	CDKN2A_ENST00000578845	ENST00000578845.2	-1
579122	CDKN2A_ENST00000579122	ENST00000579122.1	-1
579755	CDKN2A_ENST00000579755	ENST00000579755.1	-1
3523	CDKN2B	ENST00000276925.6	-1
107197	CDKN2B_ENST00000380142	ENST00000380142.4	-1
3259	CDKN2C	ENST00000262662.5	1
371761	CDKN2C_ENST00000371761	ENST00000371761.3	1
396148	CDKN2C_ENST00000396148	ENST00000396148.1	1
393599	CDKN2D	ENST00000393599.2	-1
3260	CDKN2D_ENST00000335766	ENST00000335766.2	-1
3261	CDKN3	ENST00000335183.10	1
395577	CDKN3_ENST00000395577	ENST00000395577.2	1
442975	CDKN3_ENST00000442975	ENST00000442975.6	1
458126	CDKN3_ENST00000458126	ENST00000458126.6	1
541304	CDKN3_ENST00000541304	ENST00000541304.5	1
543789	CDKN3_ENST00000543789	ENST00000543789.6	1
556102	CDKN3_ENST00000556102	ENST00000556102.6	1
611205	CDKN3_ENST00000611205	ENST00000611205.4	1
620759	CDKN3_ENST00000620759	ENST00000620759.1	1
378442	CDNF_ENST00000378442	ENST00000378442.5	-1
57884	CDO1	ENST00000250535.4	-1
392693	CDON	ENST00000392693.7	-1
61521	CDON_ENST00000263577	ENST00000263577.11	-1
531738	CDON_ENST00000531738	ENST00000531738.5	-1
68723	CDPF1	ENST00000314567.7	-1
404583	CDPF1_ENST00000404583	ENST00000404583.5	-1
404744	CDPF1_ENST00000404744	ENST00000404744.1	-1
5925	CDR1	ENST00000370532.3	-1
67938	CDR2	ENST00000268383.6	-1
82121	CDR2L	ENST00000337231.5	1
81371	CDRT1	ENST00000395906.7	-1
68043	CDRT15	ENST00000420162.6	-1
94407	CDRT15L2	ENST00000399044.1	1
431716	CDRT15_ENST00000431716	ENST00000431716.2	-1
90715	CDRT1_ENST00000354433	ENST00000354433.7	-1
74501	CDRT1_ENST00000395667	ENST00000395667.7	-1
583965	CDRT1_ENST00000583965	ENST00000583965.5	-1
630868	CDRT1_ENST00000630868	ENST00000630868.1	-1
619038	CDRT4	ENST00000619038.4	-1
57439	CDS1	ENST00000295887.5	1
3262	CDS2	ENST00000460006.5	1
69168	CDSN	ENST00000376288.2	-1
646	CDT1	ENST00000301019.8	1
56973	CDV3	ENST00000264993.7	1
420115	CDV3_ENST00000420115	ENST00000420115.6	1
99189	CDV3_ENST00000431519	ENST00000431519.6	1
508481	CDV3_ENST00000508481	ENST00000508481.5	1
511392	CDV3_ENST00000511392	ENST00000511392.5	1
515421	CDV3_ENST00000515421	ENST00000515421.1	1
58046	CDX1	ENST00000231656.12	1
616154	CDX1_ENST00000616154	ENST00000616154.1	1
5926	CDX2	ENST00000381020.7	-1
5927	CDX4	ENST00000373514.2	1
66770	CDY1	ENST00000306609.4	1
69786	CDY1B	ENST00000306882.4	-1
382407	CDY1B_ENST00000382407	ENST00000382407.1	-1
361963	CDY1_ENST00000361963	ENST00000361963.3	1
426790	CDY2A	ENST00000426790.1	1
66762	CDY2A_ENST00000250838	ENST00000250838.5	1
544303	CDY2B	ENST00000544303.1	-1
69778	CDY2B_ENST00000382867	ENST00000382867.4	-1
397588	CDYL	ENST00000397588.7	1
570137	CDYL2	ENST00000570137.6	-1
562812	CDYL2_ENST00000562812	ENST00000562812.5	-1
563890	CDYL2_ENST00000563890	ENST00000563890.5	-1
566173	CDYL2_ENST00000566173	ENST00000566173.3	-1
58200	CDYL_ENST00000328908	ENST00000328908.9	1
343762	CDYL_ENST00000343762	ENST00000343762.5	1
449732	CDYL_ENST00000449732	ENST00000449732.6	1
65019	CEACAM1	ENST00000161559.10	-1
587331	CEACAM16	ENST00000587331.6	1
405314	CEACAM16_ENST00000405314	ENST00000405314.2	1
77235	CEACAM18	ENST00000396477.4	1
403660	CEACAM19	ENST00000403660.3	1
65048	CEACAM19_ENST00000358777	ENST00000358777.8	1
352591	CEACAM1_ENST00000352591	ENST00000352591.9	-1
106245	CEACAM1_ENST00000358394	ENST00000358394.7	-1
403444	CEACAM1_ENST00000403444	ENST00000403444.7	-1
403461	CEACAM1_ENST00000403461	ENST00000403461.5	-1
107760	CEACAM1_ENST00000599389	ENST00000599389.1	-1
614924	CEACAM20	ENST00000614924.4	-1
611497	CEACAM20_ENST00000611497	ENST00000611497.4	-1
614577	CEACAM20_ENST00000614577	ENST00000614577.4	-1
617951	CEACAM20_ENST00000617951	ENST00000617951.1	-1
620096	CEACAM20_ENST00000620096	ENST00000620096.4	-1
621342	CEACAM20_ENST00000621342	ENST00000621342.4	-1
90792	CEACAM21	ENST00000401445.3	1
187608	CEACAM21_ENST00000187608	ENST00000187608.13	1
407170	CEACAM21_ENST00000407170	ENST00000407170.6	1
74534	CEACAM3	ENST00000357396.7	1
344550	CEACAM3_ENST00000344550	ENST00000344550.4	1
630848	CEACAM3_ENST00000630848	ENST00000630848.2	1
68357	CEACAM4	ENST00000221954.6	-1
600925	CEACAM4_ENST00000600925	ENST00000600925.1	-1
64999	CEACAM5	ENST00000221992.10	1
398599	CEACAM5_ENST00000398599	ENST00000398599.8	1
405816	CEACAM5_ENST00000405816	ENST00000405816.5	1
615021	CEACAM5_ENST00000615021	ENST00000615021.4	1
616453	CEACAM5_ENST00000616453	ENST00000616453.1	1
617332	CEACAM5_ENST00000617332	ENST00000617332.4	1
65000	CEACAM6	ENST00000199764.6	1
64998	CEACAM7	ENST00000006724.7	-1
401731	CEACAM7_ENST00000401731	ENST00000401731.5	-1
602225	CEACAM7_ENST00000602225	ENST00000602225.1	-1
65020	CEACAM8	ENST00000244336.9	-1
599005	CEACAM8_ENST00000599005	ENST00000599005.1	-1
6	CEBPA	ENST00000498907.2	-1
5928	CEBPB	ENST00000303004.4	1
96135	CEBPD	ENST00000408965.3	-1
62470	CEBPE	ENST00000206513.5	-1
64868	CEBPG	ENST00000284000.8	1
585933	CEBPG_ENST00000585933	ENST00000585933.2	1
55883	CEBPZ	ENST00000234170.9	-1
402297	CEBPZOS	ENST00000402297.5	1
392061	CEBPZOS_ENST00000392061	ENST00000392061.6	1
397064	CEBPZOS_ENST00000397064	ENST00000397064.6	1
397226	CEBPZOS_ENST00000397226	ENST00000397226.2	1
406711	CEBPZOS_ENST00000406711	ENST00000406711.5	1
77245	CECR2	ENST00000400585.6	1
99581	CECR2_ENST00000262608	ENST00000262608.12	1
104772	CECR2_ENST00000342247	ENST00000342247.9	1
612582	CECR2_ENST00000612582	ENST00000612582.1	1
75707	CEL	ENST00000372080.6	1
61816	CELA1	ENST00000293636.1	-1
54516	CELA2A	ENST00000359621.4	1
66804	CELA2B	ENST00000375910.7	1
54575	CELA3A	ENST00000290122.7	1
374663	CELA3A_ENST00000374663	ENST00000374663.1	1
54574	CELA3B	ENST00000337107.10	1
531165	CELF1	ENST00000531165.5	-1
310513	CELF1_ENST00000310513	ENST00000310513.10	-1
61053	CELF1_ENST00000358597	ENST00000358597.7	-1
361904	CELF1_ENST00000361904	ENST00000361904.7	-1
395290	CELF1_ENST00000395290	ENST00000395290.6	-1
102859	CELF1_ENST00000395292	ENST00000395292.6	-1
107753	CELF1_ENST00000532048	ENST00000532048.5	-1
